2025-03-12 13:30:06.337 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: AttributeError("Neither 'InstrumentedAttribute' object nor 'Comparator' object associated with UserCounters.ratings_average has an attribute 'join'"), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-24&end_date=2025-03-25&start_time=12:00:00&end_time=14:00:00&limit=10&page=1
2025-03-12 13:33:22.389 | ERROR    | app.core.security:decode_token:36 - Token could not be decoded. Error: Signature has expired.
2025-03-12 13:38:55.197 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: ProgrammingError('(sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class \'asyncpg.exceptions.GroupingError\'>: column "users.id" must appear in the GROUP BY clause or be used in an aggregate function'), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-24&end_date=2025-03-25&start_time=12:00:00&end_time=14:00:00&limit=10&page=1
2025-03-12 13:53:44.644 | ERROR    | app.core.exceptions:validation_exception_handler:26 - Validation Error: [{'type': 'value_error', 'loc': ('body', 'email'), 'msg': 'value is not a valid email address: An email address must have an @-sign.', 'input': 'twentyone_barber_employee_one', 'ctx': {'reason': 'An email address must have an @-sign.'}}] | Path: http://localhost:8000/api/v1/auth/register
2025-03-12 13:54:38.542 | WARNING  | app.core.exceptions:http_exception_handler:18 - HTTP Exception: 400 - You do not have permission to perform this action, Path: http://localhost:8000/api/v1/employment-requests/
2025-03-12 14:14:23.342 | ERROR    | app.core.dependencies:validate_roles:35 - User with id: 1 and role: 'superadmin' does not have permission to perform this action. Path: http://localhost:8000/api/v1/businesses/
2025-03-12 14:14:23.344 | WARNING  | app.core.exceptions:http_exception_handler:18 - HTTP Exception: 403 - You do not have permission to perform this action, Path: http://localhost:8000/api/v1/businesses/
2025-03-12 14:17:39.948 | ERROR    | app.core.dependencies:validate_roles:35 - User with id: 69 and role: 'client' does not have permission to perform this action. Path: http://localhost:8000/api/v1/businesses/39/schedules/
2025-03-12 14:17:39.949 | WARNING  | app.core.exceptions:http_exception_handler:18 - HTTP Exception: 403 - You do not have permission to perform this action, Path: http://localhost:8000/api/v1/businesses/39/schedules/
2025-03-12 14:19:00.484 | ERROR    | app.core.dependencies:validate_roles:35 - User with id: 69 and role: 'client' does not have permission to perform this action. Path: http://localhost:8000/api/v1/businesses/40/schedules/
2025-03-12 14:19:00.484 | WARNING  | app.core.exceptions:http_exception_handler:18 - HTTP Exception: 403 - You do not have permission to perform this action, Path: http://localhost:8000/api/v1/businesses/40/schedules/
2025-03-12 14:40:38.712 | ERROR    | app.core.security:decode_token:36 - Token could not be decoded. Error: Signature has expired.
2025-03-12 16:27:16.211 | ERROR    | app.core.security:decode_token:36 - Token could not be decoded. Error: Signature has expired.
2025-03-12 16:42:26.883 | ERROR    | app.core.security:decode_token:36 - Token could not be decoded. Error: Signature has expired.
2025-03-12 16:57:55.230 | ERROR    | app.core.security:decode_token:36 - Token could not be decoded. Error: Signature has expired.
2025-03-12 17:15:43.467 | ERROR    | app.service.booking.appointment:create_new_appointment:84 - Business/Employee with id: 55 already has an appointment starting at: 2025-03-24 13:00:00
2025-03-12 17:15:43.469 | WARNING  | app.core.exceptions:http_exception_handler:18 - HTTP Exception: 403 - This slot is already booked, Path: http://localhost:8000/api/v1/appointments/
2025-03-12 17:26:22.062 | ERROR    | app.service.booking.appointment:create_new_appointment:84 - Business/Employee with id: 56 already has an appointment starting at: 2025-03-14 14:00:00
2025-03-12 17:26:22.064 | WARNING  | app.core.exceptions:http_exception_handler:18 - HTTP Exception: 403 - This slot is already booked, Path: http://localhost:8000/api/v1/appointments/
2025-03-12 17:29:17.051 | ERROR    | app.core.security:decode_token:36 - Token could not be decoded. Error: Signature has expired.
2025-03-12 17:59:18.219 | ERROR    | app.core.security:decode_token:36 - Token could not be decoded. Error: Signature has expired.
2025-03-12 17:59:25.496 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: ProgrammingError("(sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedFunctionError'>: function bool_and(boolean, boolean) does not exist\nHINT:  No function matches the given name and argument types. You might need to add explicit type casts."), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-14&end_date=2025-03-14&start_time=09:00:00&end_time=18:00:00&limit=10&page=1
2025-03-12 18:03:41.861 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: AttributeError('nexy_free_time'), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-14&end_date=2025-03-14&start_time=09:00:00&end_time=18:00:00&limit=10&page=1
2025-03-12 18:04:26.361 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: CompileError("Can't resolve label reference for ORDER BY / GROUP BY / DISTINCT etc. Textual SQL expression 'next_free_slot' should be explicitly declared as text('next_free_slot')"), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-14&end_date=2025-03-14&start_time=09:00:00&end_time=18:00:00&limit=10&page=1
2025-03-12 18:04:27.259 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: CompileError("Can't resolve label reference for ORDER BY / GROUP BY / DISTINCT etc. Textual SQL expression 'next_free_slot' should be explicitly declared as text('next_free_slot')"), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-14&end_date=2025-03-14&start_time=09:00:00&end_time=18:00:00&limit=10&page=1
2025-03-12 18:09:00.670 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: CompileError("Can't resolve label reference for ORDER BY / GROUP BY / DISTINCT etc. Textual SQL expression 'next_free_slot' should be explicitly declared as text('next_free_slot')"), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-14&end_date=2025-03-14&start_time=09:00:00&end_time=18:00:00&limit=10&page=1
2025-03-12 18:15:11.110 | ERROR    | app.core.security:decode_token:36 - Token could not be decoded. Error: Signature has expired.
2025-03-12 18:48:39.526 | ERROR    | app.core.exceptions:validation_exception_handler:26 - Validation Error: [{'type': 'datetime_from_date_parsing', 'loc': ('body', 'end_date'), 'msg': 'Input should be a valid datetime or date, unexpected extra characters at the end of the input', 'input': '2025-03-14T07:59:99', 'ctx': {'error': 'unexpected extra characters at the end of the input'}}] | Path: http://localhost:8000/api/v1/appointments/
2025-03-12 19:08:19.097 | ERROR    | app.core.security:decode_token:36 - Token could not be decoded. Error: Signature has expired.
2025-03-12 19:13:23.190 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: InvalidRequestError("Select statement '<sqlalchemy.sql.selectable.Select object at 0x7f388261a650>' returned no FROM clauses due to auto-correlation; specify correlate(<tables>) to control correlation manually."), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-14&end_date=2025-03-14&start_time=09:00:00&end_time=18:00:00&limit=10&page=1
2025-03-12 19:17:16.915 | ERROR    | app.core.exceptions:global_exception_handler:9 - Uncaught Error: InvalidRequestError("Select statement '<sqlalchemy.sql.selectable.Select object at 0x7f940ac8a610>' returned no FROM clauses due to auto-correlation; specify correlate(<tables>) to control correlation manually."), Path: http://localhost:8000/api/v1/businesses/nearby?lon=25.987371&lat=44.443440&filter_id=14&start_date=2025-03-14&end_date=2025-03-14&start_time=10:00:00&end_time=11:00:00&limit=10&page=1
